step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.011237555101081,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.936020088224326,0,0.0,1.0,0,0.0,1.0,0,0.0,0.948067587102364,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.581990712810097,0,0.0,1.0,0,0.0,0.9535627968489391,0,0.0,0.9232186757896855,0,0.0,1.0,0,0.0,0.9702009725718272,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9840658802487489,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.25850582090662,0,0.0,0.37379587844056567,0,0.0,0.9782806669301056,0,0.0,0.9745026459635966,0,0.0,0.9528313511872886,0,0.0,1.0,0,0.0,0.9435456897521306,0,0.0,1.0,0,0.0,0.733097343729979,0,0.0,1.0,0,0.0
20.0,2,6.0,0.2608695652173913,9.65882807287676,1,2.0,0.3449453426083183,0,0.0,0.7189548114347178,0,0.0,0.9796892992427297,0,0.0,0.9628155394239075,0,0.0,1.0,0,0.0,0.9210782472791973,0,0.0,0.9504672597820986,1,4.0,0.3785904213682152,0,0.0,0.6601352815836473,2,6.0
25.0,2,11.0,0.3793103448275862,8.90228280531464,1,7.0,0.03969283150509973,0,0.0,0.9508917883172949,0,0.0,0.951707835218095,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3694462365705049,1,4.0,0.6388077801216462,0,0.0,0.95322596005503,2,11.0
30.0,3,26.0,0.7647058823529411,10.76843759321167,2,17.0,0.0,0,0.0,0.9200938128326825,0,0.0,0.9691216227966557,0,0.0,0.9222218521668422,0,4.0,0.4849993361813417,0,0.0,1.0,0,0.0,0.7536407647257972,1,5.0,0.7634487640373683,0,2.0,0.9966544662547828,3,28.0
35.0,4,43.0,1.075,10.209323524574136,2,27.0,0.0,0,0.0,1.0,0,0.0,0.9582266111775299,0,0.0,0.26978815103910736,0,0.0,0.9820469852517577,0,0.0,1.0,0,0.0,0.6845085335062263,1,5.0,0.6798443533862111,0,2.0,0.8684168874146803,3,34.0
40.0,5,64.0,1.4545454545454546,9.85301052577434,2,37.0,0.0,0,0.0,1.0,0,0.0,0.8785304674748922,2,8.0,0.008526065105151052,0,0.0,0.8152822434955039,0,0.0,1.0,0,0.0,0.09707390158454227,1,10.0,0.7182936909145345,0,2.0,0.915054669916793,5,57.0
45.0,10,103.0,2.06,9.183370694838787,2,47.0,0.32593746574651955,0,0.0,1.0,1,2.0,0.7047802375524741,3,23.0,0.0,0,0.0,0.6504722095292951,0,0.0,1.0,1,4.0,0.5955336437630211,1,15.0,0.4724339423155095,1,3.0,0.6884161832693387,9,94.0
50.0,12,123.0,2.2363636363636363,8.428222722414624,2,57.0,0.0,0,0.0,1.0,0,0.0,0.9657465581443778,1,10.0,0.15875802249099136,1,3.0,0.7452708531145037,0,0.0,1.0,3,8.0,0.33421133618151433,2,22.0,0.4549267575486292,2,4.0,0.25478435917961734,11,104.0
55.0,14,136.0,2.2295081967213113,7.865197150458551,1,30.0,0.12987872102673484,0,0.0,1.0,0,0.0,0.9658309813330067,0,0.0,0.7634757286534191,1,8.0,0.5111122822476766,0,0.0,1.0,3,23.0,0.0,3,34.0,0.2582145495617193,4,20.0,0.011782436143707161,12,115.0
60.0,16,210.0,3.1818181818181817,8.298313425237236,1,35.0,0.4243874997334833,0,0.0,0.9599346470744179,0,0.0,0.9666725747556564,0,0.0,0.9635560896206115,2,16.0,0.28272662750982,0,0.0,0.9976410008133522,3,38.0,0.23872352704697544,4,52.0,0.26600796810894595,5,44.0,0.0,15,185.0
65.0,18,256.0,3.5555555555555554,7.555252315372048,1,40.0,0.38448571332182235,0,0.0,0.9042613299352512,0,0.0,0.9464335927233991,1,1.0,0.0025786318949379008,2,12.0,1.2154797479588834e-05,0,0.0,1.0,3,56.0,0.44689106476622825,6,73.0,0.14064426100368776,5,69.0,0.15742736761346693,18,251.0
70.0,14,265.0,3.3974358974358974,8.386955288506027,3,52.0,0.09149206655959674,0,0.0,1.0,0,0.0,0.8931122485629895,0,0.0,0.9436818957858846,0,5.0,0.31722077615158484,0,0.0,0.505744239458207,3,55.0,0.4998303181515014,5,98.0,0.22361001387775276,2,57.0,0.4585215670291203,13,267.0
75.0,13,277.0,3.3373493975903616,8.992235417235683,3,62.0,6.8953546477976945e-06,0,4.0,0.9129782290006913,0,0.0,0.9655903928033083,0,4.0,0.7559087828365062,0,0.0,0.7790815918230796,0,0.0,0.9614575199531781,3,63.0,0.21354065278999299,6,128.0,0.3002934524495225,1,42.0,0.6564612978295961,13,303.0
80.0,18,358.0,4.162790697674419,9.188053520641757,3,77.0,0.0,0,4.0,0.937331456311097,0,0.0,0.929293215401244,1,5.0,0.7243321022392835,0,0.0,0.9506160947516774,0,0.0,0.9789748797989141,5,83.0,0.08269908215157178,6,158.0,0.30012068600555286,1,34.0,0.7558437701669725,16,361.0
85.0,19,434.0,4.876404494382022,7.98829803309835,3,98.0,0.3949904640666011,0,4.0,0.6775830891818159,0,0.0,0.7334266279648679,1,10.0,0.4935111980195337,0,0.0,0.9736209573009734,0,0.0,1.0,6,109.0,0.13466764325105285,8,189.0,0.1251776282665512,1,38.0,0.6524729161154592,19,448.0
90.0,27,544.0,5.849462365591398,6.727747435993319,3,113.0,0.23928234243018434,1,9.0,0.761042406693582,0,0.0,0.9718100773702854,1,15.0,0.6503977662709713,0,0.0,0.6730938519532085,0,0.0,1.0,8,145.0,0.07647486027420486,8,228.0,0.1345228092469692,1,43.0,0.6229858917676662,22,553.0
95.0,28,605.0,6.173469387755102,6.885870955429944,3,61.0,0.39449332173161844,1,14.0,0.7057097636809123,0,4.0,0.9065320497536392,1,20.0,0.7242001583038007,1,4.0,0.0,0,0.0,1.0,8,189.0,0.13099544643744665,9,269.0,0.2370140465019175,2,45.0,0.4597445743869577,25,606.0
100.0,24,600.0,5.769230769230769,7.7765370053685485,0,44.0,0.5691868806245445,1,19.0,0.8041066845186549,0,4.0,0.9376018443127702,1,25.0,0.32328407187714997,1,9.0,0.4839461307019134,0,0.0,1.0,10,238.0,0.2018242947044396,9,314.0,0.2947039837778392,1,13.0,0.616964475454842,23,666.0
105.0,24,696.0,6.385321100917431,7.453535691699894,1,17.0,0.5071149520271602,0,4.0,0.6225707297043467,0,4.0,0.7042384751112123,2,35.0,0.0,0,0.0,0.7738735151282587,0,0.0,0.8847106583105457,10,288.0,0.2486264148951149,9,363.0,0.3322436037300241,1,22.0,0.4073631092343765,23,733.0
110.0,33,604.0,5.392857142857143,6.949861690282766,3,28.0,0.46164021373388037,3,12.0,0.38835547249537894,1,7.0,0.7226630028352719,1,14.0,0.5573751491152499,0,0.0,0.6594815430586182,0,0.0,0.8877055459895773,11,338.0,0.14825967941551707,6,195.0,0.3865641226323931,3,45.0,0.27350680330722416,28,639.0
115.0,32,666.0,5.741379310344827,7.692121509848432,4,48.0,0.397372507684134,3,27.0,0.45545706539692715,0,4.0,0.9635390461949773,0,4.0,0.702374019872062,1,9.0,0.6973946719846623,0,0.0,0.5739412251959461,10,395.0,0.21896851812282048,4,154.0,0.36184344228806714,5,71.0,0.3070566646634211,27,712.0
120.0,37,787.0,6.61344537815126,7.284729674709243,5,69.0,0.155068311399942,3,42.0,0.31942767624498614,0,4.0,0.9401422109061788,0,4.0,0.96568343643497,2,18.0,0.5461834644293446,0,0.0,0.9801129449139783,11,442.0,0.14950443740122357,7,181.0,0.2403824891937498,4,47.0,0.42050918602035714,32,807.0
125.0,36,879.0,7.088709677419355,7.608341605509516,6,96.0,0.00025933878574535926,2,25.0,0.3826546421052148,1,2.0,0.7987061381772211,1,2.0,0.631702906370783,2,27.0,0.5747687570762021,0,0.0,0.514267180848665,11,497.0,0.20841918785127841,8,221.0,0.11086087829047471,0,21.0,0.7779074908302362,31,891.0
130.0,30,949.0,7.3565891472868215,7.480293014283801,6,126.0,0.14016964872153134,0,4.0,0.7868765689997933,1,7.0,0.7051823363305532,0,0.0,0.5147870445501159,0,8.0,0.8262109713994544,0,0.0,0.9312684062594152,11,552.0,0.08270482321960351,7,247.0,0.25537526890700224,0,4.0,0.7828129540934109,25,948.0
135.0,30,1030.0,7.686567164179104,7.433053535792764,5,144.0,0.20144157255201472,0,4.0,0.9089335024008875,0,0.0,0.9351264880079899,1,12.0,0.6523071732464837,1,15.0,0.39847717948126793,0,0.0,1.0,11,632.0,0.1306314370542035,5,256.0,0.3962036402795667,2,13.0,0.542896306203642,25,1076.0
140.0,35,1199.0,8.62589928057554,8.183279538002795,5,169.0,0.3547019783812834,0,4.0,0.9458099879785864,0,0.0,0.9046640088796325,1,12.0,0.7097586266019487,3,25.0,0.40209163803687825,0,1.0,0.987762211713945,11,679.0,0.18046829437147305,5,252.0,0.4499846661656305,4,24.0,0.5333228241244383,29,1166.0
145.0,43,1398.0,9.708333333333334,8.151044272700542,5,194.0,0.3419133409393143,0,4.0,0.5673283439519097,0,0.0,0.8897706602113612,1,17.0,0.6140040644414105,5,46.0,0.48606254000847554,0,1.0,0.9490879319592432,11,722.0,0.21010373629251997,6,275.0,0.37280054292312254,6,48.0,0.4185043649797809,34,1307.0
150.0,46,1421.0,9.868055555555555,7.823884626381716,5,219.0,0.18901939213025332,1,3.0,0.5798616156770877,0,0.0,0.9418728455993083,3,29.0,0.5433452146074393,3,35.0,0.5749233286217775,0,0.0,0.8871670207183516,11,772.0,0.19966708505966163,7,131.0,0.2824481363247439,6,83.0,0.2347276077863437,36,1272.0
155.0,36,1376.0,9.424657534246576,7.1800411837943,5,246.0,0.3515688863358305,2,10.0,0.30913864239517247,0,0.0,0.7300710877239134,1,14.0,0.5174280778021939,0,20.0,0.2885759675624015,0,22.0,0.838291550524425,11,830.0,0.30377159789125824,3,50.0,0.47330057997082026,3,35.0,0.14908950499514861,25,1227.0
160.0,46,1536.0,10.308724832214764,7.189893664436499,6,273.0,0.43459579277308996,2,20.0,0.388617596108065,2,5.0,0.39343014291910255,2,8.0,0.5897956864857182,2,14.0,0.3883861998884696,0,0.0,0.9386052381521978,12,887.0,0.22297634109412165,4,52.0,0.4859736159667125,3,22.0,0.3774620794006615,33,1281.0
165.0,49,1754.0,11.539473684210526,7.1426147006556455,6,303.0,0.33293495023373515,0,0.0,0.9699177291618439,3,20.0,0.4669268241292714,2,14.0,0.6884071623249508,2,20.0,0.603502770348297,0,0.0,0.9211651018000571,12,944.0,0.22805658517571212,5,77.0,0.28337830006651116,4,40.0,0.3041385630469264,34,1418.0
