step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.326713824241898,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9396537956099047,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9421949519441786,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.742788446163546,0,0.0,1.0,0,0.0,0.9413611399957115,0,0.0,0.936066714166684,0,0.0,1.0,0,0.0,0.9778758835756631,0,0.0,1.0,0,0.0,1.0,0,0.0,0.932882483870633,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.27144261443108,0,0.0,0.38903259055323536,0,0.0,0.9737384097756654,0,0.0,0.9601323945691136,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9426139449259687,0,0.0,1.0,0,0.0,0.6386881177795313,0,0.0,1.0,0,0.0
20.0,1,5.0,0.21739130434782608,9.909139151199103,0,0.0,0.7221468101548851,0,0.0,0.6708169639803692,0,0.0,0.943534970704436,0,0.0,0.9455197022964446,0,0.0,1.0,0,0.0,0.9789611330750131,0,0.0,0.9907607848611982,1,5.0,0.3582518987645275,0,0.0,0.6916560911339054,1,5.0
25.0,2,14.0,0.4827586206896552,10.510266602442798,0,0.0,0.34398739675311596,0,0.0,0.8736505392298318,0,0.0,0.9263103872373102,0,0.0,0.9890887245196415,0,0.0,0.9924054925593775,0,0.0,1.0,0,0.0,0.31237122526782996,2,14.0,0.382000527721315,0,0.0,0.9249270855181148,2,14.0
30.0,2,24.0,0.7058823529411765,10.608783192975583,0,0.0,1.0,0,0.0,0.9246823153776925,0,0.0,0.9297840101995267,0,0.0,0.215827165718459,0,0.0,0.9890875968406756,0,0.0,1.0,0,0.0,0.7138262793487893,2,24.0,0.6396640609508886,0,0.0,0.4607960149499174,2,24.0
35.0,5,44.0,1.1282051282051282,9.9042941257897,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9499912726981753,1,4.0,0.18701801723605702,0,0.0,0.9898310647062745,0,0.0,1.0,0,0.0,0.6153151934990817,3,35.0,0.39959280891799626,1,5.0,0.5710622579577143,5,44.0
40.0,8,77.0,1.8333333333333333,8.302335121404832,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9746326339770873,2,12.0,0.02772573038415224,0,0.0,0.47011599332380266,0,0.0,1.0,0,0.0,0.4714181260413552,4,53.0,0.21471847715419057,2,12.0,0.4233130332072646,8,77.0
45.0,14,132.0,2.693877551020408,8.057061553562804,0,0.0,0.9613588776355453,0,0.0,1.0,0,0.0,0.9347763639679616,3,26.0,1.7935967230959453e-05,1,1.0,0.483985473075503,0,0.0,1.0,1,1.0,0.47073305594936565,5,77.0,0.12360759919642998,3,26.0,0.41148508089758956,13,131.0
50.0,15,142.0,2.581818181818182,7.456500833251894,0,0.0,1.0,0,0.0,1.0,1,1.0,0.3012289669840136,3,41.0,0.0,1,6.0,0.46420543310818596,0,0.0,1.0,1,6.0,0.3722023613344513,4,39.0,0.0002129521747033441,4,43.0,0.4131752728647711,14,136.0
55.0,14,172.0,2.819672131147541,7.253086359262323,0,0.0,0.2794720895250071,0,0.0,1.0,3,14.0,0.2289737314473311,3,56.0,0.23888876080718713,1,15.0,0.2829823296115412,0,0.0,1.0,1,11.0,0.39436016658322975,1,17.0,0.40195563345857044,4,67.0,0.37346673913107203,13,180.0
60.0,19,253.0,3.8333333333333335,8.161048760128018,0,0.0,0.5711667381941479,0,0.0,0.9502852568656285,3,29.0,0.37597829652315506,3,71.0,0.3815605840914184,1,17.0,0.49703393233964094,0,0.0,0.9178808067917981,3,23.0,0.39151342009789325,2,13.0,0.4132654648735343,6,89.0,0.133748330970161,18,242.0
65.0,17,318.0,4.47887323943662,8.340759233241005,0,0.0,0.43802329948212615,0,0.0,0.959011570793344,1,14.0,0.48203022207917917,3,86.0,0.08581023750133121,1,22.0,0.7402533666825241,0,0.0,0.9167567450466749,3,38.0,0.34885516312222875,2,23.0,0.5710625254766158,6,119.0,0.14237539578758077,16,302.0
