step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.98926478956118,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9894797664402701,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9563231296487296,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.946718762727555,0,0.0,1.0,0,0.0,0.9638400835579166,0,0.0,0.9885413048258714,0,0.0,1.0,0,0.0,0.9490888024593404,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9226268725363046,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.439996920479903,0,0.0,0.383795024761295,0,0.0,0.9681960958914773,0,0.0,0.9523307795519509,0,0.0,0.9667577568075858,0,0.0,1.0,0,0.0,0.9881367132990629,0,0.0,1.0,0,0.0,0.7600791200716346,0,0.0,1.0,0,0.0
20.0,2,3.0,0.13043478260869565,9.717982560487185,1,1.0,0.36334124951274166,0,0.0,0.8042428111921869,0,0.0,0.9429935356395072,0,0.0,0.9518035416610491,0,0.0,1.0,0,0.0,0.9425892848021147,0,0.0,0.9535146592510116,1,2.0,0.33816403331311456,0,0.0,0.7967222936998849,2,3.0
25.0,5,19.0,0.6551724137931034,9.388018063829502,2,7.0,0.00102097879641218,0,0.0,0.9542120251997755,0,0.0,0.9143732138627026,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.733533095764475,3,12.0,0.38412111329522153,0,0.0,0.9234482289986055,5,19.0
30.0,5,44.0,1.2941176470588236,9.98538456318649,2,17.0,5.403411602271193e-06,0,0.0,1.0,0,0.0,0.9640824385890102,0,0.0,0.3555853556080071,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7292342083596739,3,23.0,0.5101110644134028,0,0.0,0.9841814266949339,5,40.0
35.0,6,72.0,1.8,9.005456577587523,2,27.0,0.0,0,0.0,1.0,0,0.0,0.9424067363745007,1,3.0,0.27832091539295806,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9563016868278529,3,33.0,0.405575721253615,0,0.0,0.9059397462743402,6,63.0
40.0,9,113.0,2.5681818181818183,8.562789265764671,2,37.0,0.3258553312783378,0,0.0,1.0,0,0.0,0.9356415851442326,2,11.0,0.021762657984976095,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4657372707702284,5,56.0,0.35939506455746045,0,0.0,0.913734309720617,9,104.0
45.0,11,119.0,2.38,8.253508031969389,2,47.0,0.22675624291900864,0,0.0,1.0,0,0.0,0.9126714675271932,3,25.0,1.9540713001638968e-05,0,0.0,0.9405237399789314,0,0.0,1.0,1,1.0,0.48072880329529105,4,36.0,0.3289138795119704,0,0.0,0.8118987131462098,10,109.0
50.0,10,141.0,2.5636363636363635,8.848107782621549,2,57.0,0.0,0,0.0,0.9342513277678908,0,0.0,0.9424240422759521,3,40.0,0.0,0,4.0,0.5904567296927037,0,0.0,1.0,2,8.0,0.4517686352428035,2,35.0,0.4217423799960746,0,4.0,0.9587199772557159,9,148.0
