step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.573330608350005,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9894593927000185,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9184682936230629,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.597142931241011,0,0.0,1.0,0,0.0,0.8808488314364046,0,0.0,0.9896028310222915,0,0.0,1.0,0,0.0,0.9422533517568911,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9466901697091754,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.60658247371612,0,0.0,0.34306780393984593,0,0.0,0.8768999990087705,0,0.0,0.9504009512769654,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9892499751531608,0,0.0,1.0,0,0.0,0.700367972733753,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.62915483123462,0,0.0,0.7895772366935968,0,0.0,0.7847722924257914,0,0.0,0.9704152145000031,0,0.0,0.9489708670882046,0,0.0,1.0,0,0.0,0.9411060590943191,0,0.0,0.9773680873352752,0,0.0,0.1646820510359635,0,0.0,0.8777254763664079,0,0.0
25.0,1,5.0,0.1724137931034483,10.324038900732976,0,0.0,0.009667095175517839,0,0.0,0.9819121031067181,0,0.0,0.9529860352192248,0,0.0,0.9433384254653966,0,2.0,0.5636682289913258,0,0.0,1.0,0,0.0,1.0,1,5.0,0.5714124926042929,0,0.0,0.9482090329902424,1,7.0
30.0,4,17.0,0.5,10.86285605748975,1,5.0,0.0,0,0.0,1.0,0,0.0,0.949983749356689,1,1.0,0.005371595167928149,0,0.0,0.969862454771083,0,0.0,1.0,0,0.0,0.6765249362585243,1,5.0,0.7199639008579282,1,1.0,0.6174675262893782,4,12.0
35.0,3,31.0,0.775,10.651646728303579,1,10.0,0.0,0,0.0,1.0,0,0.0,0.9484854555377824,0,0.0,0.26009913674686275,0,0.0,0.9659859901400517,0,0.0,1.0,0,0.0,0.9688524451049245,1,5.0,0.6748579053300248,1,6.0,0.6271097984801152,3,21.0
40.0,5,52.0,1.1555555555555554,9.01781768562704,1,15.0,0.4817247542435646,0,0.0,1.0,0,0.0,0.9359345221630454,1,4.0,0.2638207944998881,0,0.0,0.42276294376553586,0,0.0,1.0,0,0.0,1.0,1,10.0,0.6329670402788182,2,13.0,0.3690552291373106,5,42.0
45.0,11,93.0,1.8979591836734695,9.140468480428227,1,20.0,0.2369485458097858,0,0.0,1.0,0,0.0,0.987430437010882,2,12.0,0.00018696937985929264,1,2.0,0.6191577276115237,0,0.0,1.0,0,0.0,0.6884417924820148,1,15.0,0.3609005593077097,5,29.0,0.2745918339819164,10,78.0
50.0,10,125.0,2.272727272727273,8.812128533723879,2,28.0,0.0,0,0.0,1.0,0,0.0,0.7670417307539719,0,0.0,1.0,1,7.0,0.7335351285488076,0,0.0,1.0,0,0.0,0.3584099599399046,2,21.0,0.32995179792768065,4,49.0,0.16013727437652356,9,105.0
