step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.548704293768802,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.933260305003842,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9346839019367019,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.273355076472797,0,0.0,1.0,0,0.0,0.9347074126521735,0,0.0,0.9377096180035859,0,0.0,1.0,0,0.0,0.9504174172516374,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9543856258210597,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.350002710581894,0,0.0,0.3869621566993398,0,0.0,0.9537894824197162,0,0.0,0.9426897933022937,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9494962137669615,0,0.0,1.0,0,0.0,0.6458104153478322,0,0.0,1.0,0,0.0
20.0,1,4.0,0.17391304347826086,9.082193148064567,0,0.0,0.5683185112896102,0,0.0,0.358663863068375,0,0.0,0.9751258391327723,0,0.0,0.9453854761322862,0,0.0,1.0,0,0.0,0.8338070734360032,0,0.0,0.9482430388641553,1,4.0,0.30253782665022505,0,0.0,0.7800661496739376,1,4.0
25.0,2,14.0,0.4827586206896552,10.19611164811709,0,0.0,1.0,0,0.0,0.7961738379277227,0,0.0,0.9588616592482115,0,0.0,0.9260296530577423,0,0.0,0.9767970426501783,0,0.0,1.0,0,0.0,0.4058350901817503,2,14.0,0.4695205447008458,0,0.0,0.9084112920397819,2,14.0
30.0,2,24.0,0.6857142857142857,10.599840295917653,0,0.0,1.0,0,0.0,0.9444647714050839,0,0.0,0.9490275641459278,0,0.0,0.008581534785469162,0,0.0,0.9723789750108326,0,0.0,1.0,0,0.0,0.6816718842092213,2,24.0,0.6057602591588247,0,0.0,0.851378246585766,2,24.0
35.0,3,36.0,0.9,10.788487936344257,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9387186103772663,0,0.0,0.7144703567043733,0,0.0,0.9660977297417097,0,0.0,1.0,0,0.0,0.5667393783146609,3,36.0,0.43305095932712323,0,0.0,0.8158018704959689,3,36.0
40.0,6,59.0,1.3111111111111111,9.706145438166091,0,0.0,0.9527244022246528,0,0.0,1.0,0,0.0,0.9439279369591509,1,3.0,0.009313095751505593,0,0.0,0.10312549197451715,0,0.0,1.0,1,1.0,0.5104767581443225,4,55.0,0.35512764487624215,0,0.0,0.9006684902847224,6,59.0
45.0,10,104.0,2.08,8.406974494618192,0,0.0,0.39744122448329366,0,0.0,1.0,0,0.0,0.9398048848278129,2,13.0,5.1538610679495614e-06,1,4.0,0.49675735265566157,0,0.0,1.0,1,6.0,0.4736191119600415,5,77.0,0.14781040688574534,0,0.0,0.5359681998939207,9,100.0
50.0,12,74.0,1.3454545454545455,7.475735338684911,1,1.0,0.000410102152531916,0,0.0,1.0,0,0.0,0.9470448287250957,0,0.0,0.055622115545665464,1,9.0,0.47904262398487474,0,0.0,1.0,1,1.0,0.0051149172696991554,5,44.0,0.16312335547848583,3,10.0,0.22926045787508614,11,65.0
55.0,5,37.0,0.6065573770491803,9.136868634574997,1,6.0,0.17976112158051277,0,0.0,1.0,0,0.0,0.8218697895114276,0,0.0,1.0,0,4.0,0.26692048489222686,0,0.0,1.0,1,6.0,0.4742924773713375,2,40.0,0.34837147532441476,1,23.0,0.46569705225534247,5,79.0
60.0,5,42.0,0.6461538461538462,9.981774604237728,0,0.0,0.6614302026321682,0,4.0,0.9190864642987316,0,4.0,0.8363526934958441,0,4.0,0.9081178046220154,1,4.0,0.4984449537184824,0,0.0,0.9641110219811662,1,11.0,0.6560001883074881,3,27.0,0.3211787434631927,0,14.0,0.8942285053195244,5,68.0
65.0,4,35.0,0.49295774647887325,10.289830201373334,0,0.0,0.7231300875328204,0,4.0,0.9682512184569959,1,2.0,0.5308211598865279,0,0.0,0.9437843278286423,1,9.0,0.7238802547931995,0,0.0,0.9629636742454383,0,1.0,0.6281848999667883,1,24.0,0.694730632475647,0,4.0,0.8169684248007208,3,44.0
70.0,5,53.0,0.6973684210526315,10.413968751359418,0,0.0,1.0,0,4.0,0.9908198286321984,2,11.0,0.47499230574019846,0,0.0,0.9351033442887501,1,14.0,0.6578071886775533,0,0.0,0.610903355962096,1,4.0,0.5504393895808449,1,25.0,0.6801996020735199,0,4.0,0.9564228374342622,5,62.0
