step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.42112622794527,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9713909489217932,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9355422962588981,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.081118811501245,0,0.0,1.0,0,0.0,0.9880810280941228,0,0.0,0.9723887213436886,0,0.0,1.0,0,0.0,0.9257173110157505,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9404283937766352,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,13.509973902474195,0,0.0,0.4307791917300122,0,0.0,0.959387341014842,0,0.0,0.9444249220348844,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9777967878842515,0,0.0,1.0,0,0.0,0.9320600586977411,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.435136718466708,0,0.0,0.807140815617268,0,0.0,0.5087647135806566,0,0.0,0.9196533146162325,0,0.0,0.9713909489217932,0,0.0,1.0,0,0.0,0.8194851013522153,0,0.0,0.9434840205579872,0,0.0,0.2263201344645848,0,0.0,0.9246038448133133,0,0.0
25.0,1,5.0,0.1724137931034483,9.428004248442686,0,0.0,1.0,0,0.0,0.9110797114681458,0,0.0,0.9557242563477759,0,0.0,0.7783911473985484,0,2.0,0.539264823455479,0,0.0,1.0,0,0.0,0.45724311305574733,1,5.0,0.6243807452853386,0,0.0,0.9402020277959382,1,7.0
30.0,2,11.0,0.3142857142857143,11.241962730896455,0,0.0,1.0,0,0.0,0.9970872824457765,0,0.0,0.9201281293098369,1,1.0,0.45165428115812767,0,0.0,0.9434022583182292,0,0.0,1.0,0,0.0,0.7226283167415863,1,5.0,0.7618655081994266,0,0.0,0.9111558962244196,2,6.0
35.0,2,16.0,0.4,10.46487707577351,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9206080360096821,0,0.0,0.6528095560058396,0,0.0,0.9879625867986641,0,0.0,1.0,0,0.0,0.5809678589809902,1,5.0,0.5718146079636947,0,0.0,0.6324131706665935,1,5.0
40.0,6,30.0,0.6818181818181818,9.278746260830205,0,0.0,0.9486401989663272,0,0.0,1.0,0,0.0,0.9113496530554188,1,2.0,0.024554306065463546,0,0.0,0.751003520634637,0,0.0,1.0,1,1.0,0.003489608919677287,3,16.0,0.47205603905672905,1,1.0,0.6137085124726562,6,20.0
45.0,8,66.0,1.32,9.01517853228218,0,0.0,0.3757421821204022,0,0.0,1.0,0,0.0,0.9574183405592634,2,11.0,0.332077242191178,0,0.0,0.998330136165123,0,0.0,1.0,1,6.0,0.4815935870609061,4,33.0,0.27971473700081734,1,8.0,0.5794193353190701,8,58.0
50.0,12,96.0,1.7454545454545454,8.315013389671789,1,4.0,2.2793060141029415e-05,0,0.0,1.0,0,0.0,0.9088726033164459,2,21.0,0.27270984465916703,0,0.0,0.9592842389121777,0,0.0,1.0,0,0.0,0.7390710313702118,5,42.0,0.0005229379749335562,4,21.0,0.42321382373538097,12,88.0
55.0,6,65.0,1.0655737704918034,7.996567070875459,0,0.0,0.3148091903168508,0,0.0,1.0,0,0.0,0.9551907697060735,1,5.0,0.6313621537696371,0,4.0,0.36110907703892897,0,0.0,0.9521303449802402,1,3.0,0.0007455185132216668,3,46.0,0.1701701682735691,1,9.0,0.16968213653713746,6,67.0
60.0,8,85.0,1.2878787878787878,9.821861592553237,0,0.0,0.6486887858878956,0,8.0,0.9407596662755453,1,7.0,0.7061838359209802,1,2.0,0.6111547497935159,0,0.0,0.6766341474744832,0,0.0,0.9492835773105802,1,8.0,0.5602201738833348,3,53.0,0.13863536092955314,2,9.0,0.32476058615750647,8,87.0
65.0,7,52.0,0.7428571428571429,9.625724711722265,1,1.0,0.42151125342050033,0,8.0,0.9436459711283188,1,12.0,0.4788270979900992,2,8.0,0.003044920993789743,0,0.0,0.9489168369337436,0,0.0,1.0,0,0.0,0.7651375642419385,1,20.0,0.641625931599205,2,19.0,0.0,7,68.0
70.0,7,72.0,0.935064935064935,9.750808556115977,0,0.0,0.1735935199639529,0,4.0,0.9215749166787467,3,24.0,0.3881888659915102,0,0.0,0.943602869912893,0,0.0,0.9629779609415293,0,0.0,0.6033982281591319,1,2.0,0.412179108719391,1,25.0,0.759564157470695,2,33.0,0.5292636613547367,7,88.0
75.0,9,112.0,1.3658536585365855,10.304364351930225,0,6.0,0.5174829852825799,0,4.0,0.9489309394451428,3,47.0,0.48603372953551005,0,0.0,0.6479304914247699,0,4.0,0.8951567407835858,0,0.0,0.9694341263685715,3,12.0,0.2882775480950572,1,30.0,0.751207575342733,2,47.0,0.6281583594983039,9,150.0
80.0,9,127.0,1.4597701149425288,9.750684747600165,0,4.0,0.9161632642895746,0,4.0,0.9402859691137984,1,23.0,0.5535378559100327,1,5.0,0.5540858507326906,0,4.0,0.9578841884288156,0,0.0,0.938648434211797,2,26.0,0.2636231841061656,2,38.0,0.3176237777159885,2,57.0,0.6141421593964268,8,161.0
