step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.227255289252284,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9213833471531219,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9733945123517771,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.078056915394376,0,0.0,1.0,0,0.0,0.9472968745791233,0,0.0,0.9371999413518958,0,0.0,1.0,0,0.0,0.9928461151131547,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9472248251346381,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.260595903942683,0,0.0,0.37377767020624775,0,0.0,0.9469173351559131,0,0.0,0.9818411802292527,0,0.0,1.0,0,0.0,0.9589228533663806,0,0.0,0.9424211500162559,0,0.0,1.0,0,0.0,0.6864738853200806,0,0.0,1.0,0,0.0
20.0,2,7.0,0.30434782608695654,10.084585356876747,0,0.0,0.6672007492759712,0,0.0,0.9675196380677615,0,0.0,0.9498605640186866,0,0.0,1.0,1,2.0,0.0025668746767144694,0,0.0,0.994760493485993,0,0.0,0.9805886222941823,1,5.0,0.2987472476407707,0,0.0,0.8840105189113144,2,7.0
25.0,5,25.0,0.8620689655172413,9.394042953108887,1,2.0,0.0002053036895372106,0,0.0,0.9817936695541103,0,0.0,0.965925267895517,0,0.0,1.0,1,7.0,0.0,0,0.0,1.0,0,0.0,0.2729347367559512,3,16.0,0.3679094060696045,0,0.0,0.9590858732483141,5,25.0
30.0,5,50.0,1.4285714285714286,10.04047291288336,1,7.0,0.0,0,0.0,1.0,0,0.0,0.9621673602318228,0,0.0,0.9316693030127718,1,12.0,0.0,0,0.0,1.0,0,0.0,0.6775277329527569,3,28.0,0.5219879770234623,0,0.0,0.9486722307624339,5,47.0
35.0,6,66.0,1.65,9.514052657253325,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9466032299610946,0,0.0,1.0,1,17.0,0.0,0,0.0,1.0,0,0.0,0.628730724265689,4,39.0,0.37022371367476253,0,0.0,0.8937168361060404,5,56.0
40.0,4,50.0,1.1111111111111112,9.348520792440342,0,0.0,0.9782918383889051,0,0.0,1.0,0,3.0,0.9225450741677561,0,0.0,0.22414492047743462,1,22.0,0.0,0,0.0,1.0,0,0.0,0.23599349775408487,3,20.0,0.4851178022371476,0,0.0,0.8051892908628319,4,45.0
45.0,5,35.0,0.7142857142857143,8.998183962561242,0,0.0,0.3294688447203648,0,0.0,1.0,0,0.0,0.9670204394486155,1,5.0,0.0,0,4.0,0.5795098136863414,0,0.0,1.0,0,0.0,0.9849807851783416,1,20.0,0.3985538499306336,2,9.0,0.6421855654408748,4,38.0
50.0,8,69.0,1.2545454545454546,9.782519038390587,0,0.0,1.0,0,0.0,1.0,0,0.0,0.40375652767746933,1,14.0,0.4977084044062694,0,0.0,0.7562278290798145,0,0.0,1.0,0,0.0,0.976097072834687,3,27.0,0.22593238227854073,3,21.0,0.38596824515423384,7,62.0
55.0,8,97.0,1.5901639344262295,8.869346280948994,0,0.0,0.38072323448058476,0,0.0,1.0,2,12.0,0.4859087899756168,1,19.0,0.6680533610519341,0,0.0,0.8742479912247201,0,0.0,0.9783395060251296,0,0.0,0.5255645130903506,3,42.0,0.2645661053684168,1,15.0,0.47640818846670013,7,88.0
60.0,9,93.0,1.4090909090909092,8.923003160168584,0,0.0,0.6510412243968521,0,4.0,0.9648532833181253,2,22.0,0.4912902710536137,1,6.0,0.642401027768933,0,0.0,0.8007365904972638,0,0.0,1.0,0,0.0,0.631612623542455,2,45.0,0.4310545395628418,1,5.0,0.48093878327643214,6,82.0
65.0,6,94.0,1.3428571428571427,8.94729807389233,0,0.0,0.1943580293653088,0,4.0,0.9543932312702537,0,0.0,0.5778983670514825,1,7.0,0.5048882416839403,0,0.0,0.8653415934482007,0,0.0,1.0,0,0.0,0.864234014276787,3,59.0,0.4134118806666841,1,10.0,0.6242276259099171,5,80.0
70.0,6,91.0,1.1973684210526316,9.954547033383546,1,5.0,0.01316194953359889,0,4.0,0.9529271691990691,0,0.0,0.7564038235125808,2,9.0,0.633833400298352,0,4.0,0.8488713000045731,0,0.0,0.3550830646909493,0,0.0,0.907073234058922,2,65.0,0.5263207389113683,1,1.0,0.7124802892133149,6,88.0
75.0,5,23.0,0.2804878048780488,10.51993680933547,2,15.0,0.3101220528198949,0,4.0,0.9358470725790481,0,0.0,0.9802905872284633,1,1.0,0.336645278127961,0,4.0,0.9757976342818998,0,0.0,0.9787984398152503,0,0.0,0.5076943377407107,1,1.0,0.7520213395986315,1,36.0,0.5293890601322547,5,61.0
80.0,5,25.0,0.28735632183908044,10.26223487186418,0,0.0,0.8818231742345597,0,4.0,0.961524195428757,0,0.0,0.9405262321514328,1,9.0,0.4752189493581004,0,4.0,0.7647915889718462,0,0.0,0.7749039432134452,0,0.0,0.6762408492425069,0,0.0,0.6101493744822271,4,45.0,0.3328219374801898,5,62.0
85.0,9,32.0,0.3516483516483517,9.467639490731834,1,1.0,0.6039888078596287,0,4.0,0.5509959324096255,0,0.0,0.7180318398019877,1,14.0,0.4807883698127524,2,11.0,0.41793182710917065,0,0.0,1.0,0,0.0,0.7130878353380097,2,6.0,0.3821880416040079,3,41.0,0.4871193692386481,9,77.0
90.0,7,49.0,0.5104166666666666,9.935821653247809,1,6.0,0.5168562978276028,1,8.0,0.6078255999928933,1,9.0,0.7572697225093805,1,19.0,0.4923279528233581,1,7.0,0.7633564856746992,0,0.0,1.0,0,0.0,0.9606124594963918,2,16.0,0.46939576460251486,0,33.0,0.7334535193108405,7,98.0
95.0,5,46.0,0.46938775510204084,10.031940101725494,2,13.0,0.48075748434738463,1,21.0,0.6855564735688544,0,4.0,0.6085873474667156,2,33.0,0.5845002835851425,0,4.0,0.8319580618298914,0,0.0,1.0,0,0.0,0.6768620900293983,0,0.0,0.8678666811915747,0,4.0,0.7098770742278964,5,79.0
100.0,7,45.0,0.4411764705882353,9.636536759224322,2,23.0,0.443644290387838,0,13.0,0.9218831149638513,1,5.0,0.7363961970565103,1,17.0,0.7345355041380345,1,2.0,0.6169268010073078,0,0.0,0.9833526474014682,0,0.0,0.9422799491772069,0,0.0,0.8295096922567345,2,13.0,0.5744265066926831,7,73.0
105.0,11,68.0,0.6476190476190476,9.230999356501265,3,37.0,0.4131063915500982,0,13.0,0.9109149486252301,1,10.0,0.6176335937980968,2,12.0,0.535101638280287,1,15.0,0.6525802235839127,0,0.0,0.8235600919211479,0,2.0,0.652187058802664,1,2.0,0.6530594765681328,2,18.0,0.4084304829955472,10,109.0
110.0,17,87.0,0.8130841121495327,8.577742372875111,3,20.0,0.524150596648196,0,9.0,0.9452467234196653,2,18.0,0.5636014672954935,4,21.0,0.3627641045570798,1,20.0,0.5962033058784548,0,0.0,0.5345148017252255,1,8.0,0.6089211592192767,2,8.0,0.6111129885178758,3,22.0,0.36407227498069206,16,126.0
115.0,15,75.0,0.6756756756756757,8.682385703583929,2,18.0,0.6165728557439737,0,9.0,0.9340983454428875,1,1.0,0.7093578398532755,1,6.0,0.42711477114694185,0,12.0,0.7316449586953765,0,0.0,0.9363337291558693,0,3.0,0.553737593700856,3,15.0,0.39740389376314916,5,44.0,0.3445489259834718,12,108.0
120.0,18,139.0,1.2522522522522523,8.690478739928666,2,24.0,0.43222189636477504,0,0.0,0.9368223228873251,1,10.0,0.8156280413499076,0,4.0,0.6873609069579542,0,12.0,0.5723489545885705,0,0.0,1.0,2,9.0,0.562015661318132,4,33.0,0.38523208576859413,4,49.0,0.2690951944121665,13,141.0
125.0,20,184.0,1.5862068965517242,8.95571877629172,4,38.0,0.07546549745589427,0,0.0,0.9590175364396848,1,15.0,0.7518380569891904,2,10.0,0.6782393079617705,2,21.0,0.6715988017796563,0,0.0,0.7775711790591915,2,22.0,0.434104454995442,4,53.0,0.1873971696164177,2,49.0,0.37853796778105936,17,208.0
130.0,17,178.0,1.459016393442623,8.703543200221668,4,43.0,0.0001509146545627854,0,4.0,0.9531523258947155,2,28.0,0.7357196506912749,2,13.0,0.5206216961500337,1,17.0,0.6932177068454517,0,0.0,0.9679754479606753,1,16.0,0.45355065797587907,4,45.0,0.1887597618188762,2,35.0,0.34145155959360846,16,201.0
135.0,16,127.0,1.007936507936508,8.51142318107623,3,25.0,0.25450126296800796,0,4.0,0.9230928167714954,1,17.0,0.814927736320097,3,22.0,0.5070994220515594,2,14.0,0.35774105664652545,0,0.0,1.0,1,16.0,0.4510423442705462,2,38.0,0.32452031270083254,3,32.0,0.33085440098434465,15,168.0
140.0,18,186.0,1.4307692307692308,9.360517309726292,3,42.0,0.42584104478906226,0,4.0,0.7903065669366477,0,4.0,0.9018352295610185,4,38.0,0.5091784830036509,4,35.0,0.4370625984264572,0,2.0,0.9612754590335887,1,39.0,0.7324342863309284,2,51.0,0.37149284808336697,2,29.0,0.5515656617451578,16,244.0
145.0,25,282.0,2.1526717557251906,8.901512698474416,5,61.0,0.28306056756324094,0,4.0,0.6673519047313322,0,4.0,0.904195503192544,4,62.0,0.5717436902688166,4,55.0,0.5189032939768423,0,2.0,0.9632805001970189,1,19.0,0.48657003053190107,5,71.0,0.3956818080934793,3,36.0,0.46167740128557294,22,314.0
150.0,28,335.0,2.4814814814814814,7.976211000196374,5,86.0,0.3385514955247558,0,4.0,0.9213741206680408,0,4.0,0.8492656475902245,3,24.0,0.6595800528186194,4,75.0,0.4269487747021247,0,0.0,1.0,3,21.0,0.40593902818126637,6,97.0,0.38544107199037986,2,22.0,0.15752266921648503,23,333.0
155.0,23,288.0,2.0869565217391304,7.803014925290453,5,112.0,0.22674902916319475,0,4.0,0.9127379432084803,2,13.0,0.5912245798642838,1,10.0,0.7118936173467351,3,67.0,0.3092355227689211,0,1.0,0.7053956079096712,4,39.0,0.30048075046514855,4,40.0,0.4869456957204431,0,7.0,0.5739643736130389,19,293.0
160.0,28,318.0,2.23943661971831,8.039204258061892,8,145.0,0.2781687272799355,0,4.0,0.9412701709678033,5,30.0,0.41100589731021575,1,30.0,0.7143855533007384,2,50.0,0.38723937709155803,0,0.0,0.9400953253676227,2,31.0,0.40131747298604625,4,51.0,0.47918272100339665,0,0.0,0.9550358933960273,22,341.0
165.0,22,208.0,1.4246575342465753,8.190771798188093,4,64.0,0.42456855223401324,1,6.0,0.6228571590589388,4,35.0,0.45709741933830345,1,53.0,0.49641615951835916,3,29.0,0.5151393136864535,0,0.0,0.9560839783544268,1,4.0,0.5861707092716087,5,68.0,0.34059977648192974,0,8.0,0.8947936937750212,19,267.0
170.0,15,164.0,1.1006711409395973,9.971604988764298,1,62.0,0.32140622372282723,1,11.0,0.6209319377773398,0,9.0,0.7846171856173167,3,68.0,0.4236301765764785,2,26.0,0.67335343189363,0,30.0,0.9815746032787585,1,12.0,0.7935562807948846,4,59.0,0.3842746502279652,0,4.0,0.8853781756701982,12,281.0
175.0,21,206.0,1.3825503355704698,9.682541275535225,2,18.0,0.296468308428913,2,18.0,0.4885625168333482,1,4.0,0.5987362593327014,5,92.0,0.35551529758855527,2,19.0,0.558723610185026,0,30.0,0.9590593695663987,1,10.0,0.7266802957284053,4,74.0,0.3609913605579681,0,0.0,0.9428324986945179,17,265.0
180.0,25,251.0,1.6622516556291391,8.984129736932104,3,31.0,0.5975116808003925,2,28.0,0.48097850855575625,3,16.0,0.37529019205560565,5,91.0,0.381601654104775,2,22.0,0.588398220523164,0,0.0,0.9400054803526319,2,18.0,0.5407548941394925,6,96.0,0.45420040812685397,0,0.0,0.45916518629541464,23,302.0
185.0,18,182.0,1.2133333333333334,9.24839890429484,3,38.0,0.5590277899930121,0,0.0,0.879448962441455,1,9.0,0.35925660768535234,1,64.0,0.6564648105693541,3,31.0,0.5342089566861966,0,0.0,0.9923779653226318,4,59.0,0.4240489746475986,4,65.0,0.33906471484456546,1,5.0,0.4837436211170915,17,271.0
190.0,18,134.0,0.9054054054054054,9.075566684011761,4,55.0,0.35550588265426464,0,0.0,0.9090858144509506,1,4.0,0.6180358224574632,2,22.0,0.6770739209287786,1,10.0,0.6227741562101275,0,0.0,1.0,5,62.0,0.1903393423659357,4,19.0,0.33758324331972095,1,14.0,0.706350534603219,18,186.0
195.0,27,218.0,1.4533333333333334,8.807040781184842,7,84.0,0.29754749622501997,0,0.0,0.938586754066253,1,9.0,0.7168657755291493,2,25.0,0.5525461694474598,1,16.0,0.42863883522617924,0,0.0,1.0,8,90.0,0.2299023521446903,6,42.0,0.23469485164586493,1,19.0,0.7546973939891398,26,285.0
200.0,32,349.0,2.3422818791946307,8.865160507870153,7,119.0,0.36442087676172125,1,6.0,0.5052093615798534,0,4.0,0.9247072300587427,2,31.0,0.5624598585073071,4,29.0,0.4142849605856001,0,0.0,1.0,8,90.0,0.24213131254813042,5,67.0,0.21935171801494172,1,24.0,0.8212038776716605,28,370.0
205.0,29,353.0,2.337748344370861,8.108021044151373,6,122.0,0.28673628744661006,1,11.0,0.6045998402545525,0,4.0,0.9012383613768071,1,5.0,0.6158514769029635,2,19.0,0.3249919353711287,0,12.0,0.9654375565196722,5,64.0,0.32657929101264,7,96.0,0.18090919994011959,2,19.0,0.5229755439317283,24,352.0
210.0,19,280.0,1.8791946308724832,8.626045875560633,3,129.0,0.4580690005377601,1,16.0,0.719656336056882,0,0.0,0.9455014099243636,1,19.0,0.6709910433119407,0,1.0,0.22575851225366178,0,0.0,0.8076711512821632,1,27.0,0.5623795165039625,7,129.0,0.18397153260537574,2,5.0,0.5770947740768623,15,326.0
215.0,20,268.0,1.8231292517006803,8.856462656811688,5,112.0,0.5015256698536527,0,4.0,0.9079475259473515,0,4.0,0.9381673639552803,2,28.0,0.6410073132252196,0,4.0,0.9485525861840636,0,0.0,0.7987047122311095,3,19.0,0.4502815007038275,5,86.0,0.41911564774667054,2,19.0,0.5215299240670326,17,276.0
220.0,21,274.0,1.889655172413793,8.684960354961952,8,148.0,0.37916705034401194,0,4.0,0.7111638860969706,0,8.0,0.8996044464665983,1,28.0,0.807578123109638,0,4.0,0.933932944548282,0,0.0,1.0,2,29.0,0.19935301838189767,2,25.0,0.49602547943772857,4,32.0,0.4595509640425848,17,278.0
225.0,19,222.0,1.510204081632653,8.323254759926686,7,181.0,0.30283728679005084,2,7.0,0.46122848783334464,2,15.0,0.587844279040168,0,19.0,0.5348052088318442,0,4.0,0.8029908875708021,0,0.0,1.0,1,4.0,0.2844488479688567,2,31.0,0.5528167370740645,2,22.0,0.6302338676335967,16,283.0
230.0,18,265.0,1.778523489932886,9.205219250701559,8,239.0,0.3119630655123625,1,10.0,0.4926187583933665,3,30.0,0.42540955210849923,1,14.0,0.5750865756836565,0,4.0,0.7499981658863009,0,4.0,0.7177233311267723,0,1.0,0.6273182624476531,2,37.0,0.6152735786671152,0,8.0,0.7829864682284204,15,347.0
