step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.824761985954899,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9408806728216228,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9687536156785004,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.621487348226088,0,0.0,1.0,0,0.0,0.995590315291072,0,0.0,0.9396783548028782,0,0.0,1.0,0,0.0,0.9079422348143029,0,0.0,1.0,0,0.0,1.0,0,0.0,0.944659492784299,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.535001398462633,0,0.0,0.45839738236146643,0,0.0,0.9293598218229279,0,0.0,0.9186122869962126,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9544625922099597,0,0.0,1.0,0,0.0,0.8516390511356651,0,0.0,1.0,0,0.0
20.0,2,2.0,0.08695652173913043,9.446244228815814,1,1.0,0.39223177959341055,0,0.0,0.6725701871516776,0,0.0,0.9655009524928626,0,0.0,0.9234600960540423,0,0.0,1.0,0,0.0,0.8897352785618815,0,0.0,0.9965574651799871,1,1.0,0.2374109669339829,0,0.0,0.7242677980023419,2,2.0
25.0,2,9.0,0.3103448275862069,8.744792960540671,0,0.0,1.0,0,0.0,0.9199402666682768,0,0.0,0.9210234131009647,0,0.0,0.9591490305131019,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4938975497749708,2,9.0,0.4668806714091167,0,0.0,0.8812229908712399,2,9.0
30.0,3,20.0,0.5882352941176471,10.28617957420197,0,0.0,1.0,0,0.0,1.0,0,0.0,0.99271891346479,1,1.0,0.0010035544654288144,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6614565970131947,2,19.0,0.6263296282547515,0,0.0,1.0,3,20.0
35.0,6,39.0,0.975,10.242540483371027,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9631772285009907,2,5.0,0.24177349383749636,0,2.0,0.9821886180680695,0,0.0,1.0,0,0.0,0.7359878950799591,3,30.0,0.4304021135185555,0,0.0,0.8089020621737905,5,37.0
40.0,7,67.0,1.5227272727272727,9.33455883531001,0,0.0,0.9967427153161525,0,0.0,1.0,0,0.0,0.9362936324377042,2,11.0,0.21783935329373447,0,2.0,0.9681779150831368,0,0.0,1.0,0,0.0,1.0,4,47.0,0.29413381862396265,0,0.0,0.960552003923966,6,60.0
45.0,9,99.0,1.98,8.58006822952471,0,0.0,0.5662865274890517,0,0.0,1.0,1,2.0,0.7613117653839534,3,24.0,0.0,0,2.0,0.7636935902497202,0,0.0,1.0,0,0.0,0.9759375746343135,5,72.0,0.16361989617316333,0,0.0,0.8192737230868963,9,100.0
50.0,13,149.0,2.759259259259259,8.13498898705612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6564848639886297,3,39.0,0.24414890446207207,1,5.0,0.4724741978677483,0,0.0,1.0,0,0.0,0.7318558832987866,6,101.0,0.23664165081961774,2,8.0,0.6341763258511292,12,153.0
55.0,13,210.0,3.442622950819672,7.940381898466891,0,0.0,0.3497040694441827,0,0.0,1.0,0,0.0,0.9593230244443686,4,56.0,0.18386666043085773,1,10.0,0.0,0,0.0,1.0,0,0.0,0.5695981391309138,6,131.0,0.2171370765560566,2,14.0,0.32341074800379316,13,211.0
60.0,16,283.0,4.287878787878788,8.282040913403671,0,0.0,0.6672867078766422,0,0.0,0.9522890986637915,0,0.0,0.9158818524293988,3,72.0,0.3039533606116345,1,15.0,0.49849613728596837,0,0.0,0.9854603099251541,1,5.0,0.6460767083742548,6,161.0,0.20946487877821732,5,34.0,0.15208664076321643,16,287.0
65.0,17,341.0,4.736111111111111,8.246971941976401,1,1.0,0.19028769358958056,0,0.0,0.9674195971732124,0,0.0,0.8160252127778245,5,92.0,0.00017220325526042324,0,0.0,0.9499082725113688,0,0.0,1.0,0,0.0,0.5899629211802724,6,191.0,0.32023429705160067,5,59.0,0.2768630998571546,17,343.0
70.0,16,351.0,4.5,8.484677324149517,2,9.0,2.211028943558424e-05,0,0.0,1.0,1,2.0,0.6312504677412574,5,121.0,0.14788596060931256,0,0.0,0.8799301379285417,0,0.0,0.44708329100016775,0,0.0,0.8914645729015451,5,197.0,0.3862765014211262,2,26.0,0.5643574042985042,15,355.0
75.0,14,390.0,4.642857142857143,9.273429111198443,2,19.0,0.0,0,4.0,0.9168942102749975,1,7.0,0.7267607885787791,6,148.0,0.24150135857161004,0,0.0,0.9328662406077031,0,0.0,0.9410572111437092,0,0.0,0.6666196596677623,5,226.0,0.42102712498007444,0,0.0,0.6299612860778366,14,404.0
80.0,15,378.0,4.295454545454546,9.128134730655415,2,29.0,0.0,0,4.0,0.9535238724305288,1,12.0,0.660299723622279,4,87.0,0.261628802782997,0,0.0,0.9140916780157247,0,0.0,0.9231860640530695,2,6.0,0.25079187245739315,5,251.0,0.24051416361503938,1,8.0,0.6077222059984767,15,397.0
85.0,11,327.0,3.5161290322580645,8.925059622689087,1,23.0,0.6539937760941452,0,4.0,0.6970288531854849,2,18.0,0.4686762376143887,1,37.0,0.5320499061779316,0,0.0,0.7316329977899528,0,0.0,1.0,0,0.0,0.5058775015512121,6,281.0,0.24610253927401546,1,9.0,0.7339659183207017,11,372.0
90.0,13,347.0,3.6145833333333335,8.68351839995677,1,28.0,0.501132723352217,1,9.0,0.6827202146710611,0,0.0,0.9692889614849058,2,11.0,0.5507565776369858,2,4.0,0.5738042199142093,0,0.0,1.0,0,0.0,0.9416202105847384,5,297.0,0.23405496595631461,1,1.0,0.7235722795174011,12,350.0
95.0,15,417.0,4.17,8.811468420946964,2,41.0,0.40729972911527085,1,14.0,0.6499242582419763,0,4.0,0.9676474161343132,2,17.0,0.5474585385802127,2,14.0,0.34194250013161287,0,0.0,1.0,0,1.0,0.9394904855225865,5,322.0,0.2633719338169548,2,11.0,0.42563245255333315,14,424.0
100.0,18,479.0,4.742574257425742,8.261733223827001,4,59.0,0.4852966756919092,1,19.0,0.7396828292689839,0,0.0,0.5002709755897297,1,1.0,0.5005756303431425,3,32.0,0.2946214997548959,0,0.0,1.0,0,1.0,0.811825269272697,5,347.0,0.3617466495066421,3,21.0,0.1820381392326388,17,480.0
105.0,20,503.0,4.745283018867925,7.9862179483973,3,38.0,0.5698065027034748,0,4.0,0.43732404357239363,1,9.0,0.49846049265328524,1,10.0,0.7592572424799723,2,26.0,0.5953021066405644,0,0.0,0.9512671794089796,0,1.0,0.8666187521280803,7,378.0,0.21537573412091957,4,41.0,0.16223761745585705,18,507.0
110.0,20,506.0,4.517857142857143,7.9794916772209,3,39.0,0.410362980638773,3,13.0,0.0003836070868185675,0,4.0,0.9281160026265468,1,19.0,0.5969664486263245,0,11.0,0.702187216449453,0,0.0,0.9518836031207498,0,0.0,0.4528485037353435,7,409.0,0.18236758245134732,2,25.0,0.5998844489409142,16,520.0
115.0,26,607.0,5.188034188034188,8.86906346157024,4,44.0,0.3224432648862243,3,32.0,0.2695777089194239,0,4.0,0.9052244838317418,2,24.0,0.6853391490697539,0,0.0,0.8555259198697863,0,0.0,1.0,2,8.0,0.4084712943730867,9,451.0,0.21122628280212077,0,0.0,0.891781429273232,20,563.0
120.0,25,679.0,5.754237288135593,8.231452947115166,6,72.0,0.24887315019717723,3,47.0,0.3936125691821532,0,4.0,0.9437007292380163,0,0.0,0.7753771170935359,1,3.0,0.6087832435030408,0,0.0,0.5701842990623665,3,26.0,0.25943888845971935,10,505.0,0.2892090089240255,0,4.0,0.9030858222136966,23,661.0
125.0,24,686.0,5.669421487603306,8.21713736277085,6,96.0,0.11582932841434852,1,20.0,0.7246490677059347,0,4.0,0.8695732487692713,2,2.0,0.642036199361035,0,0.0,0.8628569980897103,0,0.0,0.92535922891198,2,22.0,0.46528000475131137,10,551.0,0.22331672693563343,1,37.0,0.6725422356133185,22,732.0
130.0,21,740.0,5.92,8.268829352435372,5,119.0,0.001655334175031546,0,4.0,0.9077379480842852,0,4.0,0.9517606080981296,3,20.0,0.41224724282134617,0,0.0,0.7394766294229838,0,0.0,0.8924219467345267,0,38.0,0.7082649947189881,10,601.0,0.23927789741861819,1,39.0,0.7603206371835979,19,825.0
135.0,28,861.0,6.833333333333333,8.140976685603752,6,148.0,0.15524948936660007,0,4.0,0.9293682788898411,0,4.0,0.9395429068738889,6,44.0,0.4705239963237571,0,0.0,0.8770451190565779,0,1.0,0.8869518741121395,1,29.0,0.6992695261393551,11,657.0,0.15308384204496453,2,47.0,0.4020119796660349,26,934.0
140.0,30,956.0,7.242424242424242,7.924708923024217,6,178.0,0.30555611886991607,0,4.0,0.9582805173412456,1,7.0,0.8271942468998889,4,23.0,0.37150542212064797,0,0.0,0.5569783249786178,0,1.0,0.9455481859151491,2,37.0,0.3769308399797642,13,716.0,0.18151281735933678,3,62.0,0.63410170562306,29,1028.0
145.0,29,1044.0,7.733333333333333,7.830598231891126,5,194.0,0.28214054227102053,1,1.0,0.41875090828756045,1,12.0,0.8101261668816105,0,13.0,0.6433271821119405,1,3.0,0.5313544056183728,0,0.0,0.9887014285944903,2,21.0,0.4485898629915754,13,781.0,0.19632613655495992,3,79.0,0.5318493180451214,26,1104.0
150.0,28,1106.0,8.072992700729927,7.876944421611819,5,219.0,0.289372099345682,2,9.0,0.31052447040011416,1,2.0,0.7054401137124855,2,17.0,0.559715414379463,0,1.0,0.7396728370483152,0,0.0,0.8906095820765636,0,20.0,0.7277556652796534,15,848.0,0.2113451712700647,2,24.0,0.20607253061221525,27,1140.0
155.0,35,1236.0,8.892086330935252,8.087266093752401,7,249.0,0.14086943041391095,3,20.0,0.00196834567163641,2,15.0,0.6185606029990152,2,19.0,0.6562044513910753,1,1.0,0.5869329505231875,0,23.0,0.6891301385449938,0,26.0,0.5516395631793601,15,923.0,0.2411535942722872,3,18.0,0.33655375558102196,33,1294.0
160.0,41,1412.0,9.805555555555555,7.9391278723085135,7,284.0,0.16134355631510433,3,39.0,0.24204595555630845,4,31.0,0.3991623895391775,2,29.0,0.6051202364265847,2,9.0,0.4705373997869497,0,0.0,0.9788718809086769,1,26.0,0.7086597451709837,17,1007.0,0.14463859959463155,3,40.0,0.39583758815574743,39,1465.0
165.0,36,1527.0,10.387755102040817,7.671111131691376,6,305.0,0.4620143918613313,1,15.0,0.6105805498412287,6,57.0,0.3517354670847999,2,35.0,0.5749821068624816,0,0.0,0.8914113701840858,0,0.0,0.961833063267228,0,40.0,0.599926428358545,16,1089.0,0.1424071319038877,3,55.0,0.38714284528004306,34,1596.0
170.0,34,1589.0,10.664429530201343,7.8127880032361565,5,319.0,0.35786473543809444,0,4.0,0.8897711531646377,4,33.0,0.27394094933353164,2,57.0,0.6928722021875442,0,0.0,0.8897790504268966,0,0.0,0.9593812106343275,3,42.0,0.5363984799135131,17,1173.0,0.22900908404019873,1,32.0,0.25283996720487617,32,1660.0
175.0,40,1665.0,11.1,7.5912449125708825,9,354.0,0.032581925391484454,0,8.0,0.9297914980335719,0,11.0,0.7304047535212805,2,11.0,0.6044532242651673,0,0.0,0.34018090658561934,0,0.0,0.9857830114427509,3,39.0,0.5382590700053531,19,1266.0,0.178989533565264,2,24.0,0.4380706853737079,35,1713.0
180.0,45,1834.0,12.14569536423841,7.384101912504348,11,404.0,0.08223285363428412,0,8.0,0.9594202254205483,0,0.0,0.9881741991207713,2,16.0,0.5059965579816008,3,9.0,0.1973111206788582,0,0.0,1.0,5,53.0,0.5042032695821779,21,1369.0,0.23654144446180997,2,34.0,0.24889822371697448,44,1893.0
