step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.199249469860309,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.939935165093383,0,0.0,1.0,0,0.0,1.0,0,0.0,0.935578997004977,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.091453643405321,0,0.0,1.0,0,0.0,0.9621902895473919,0,0.0,0.9390608293110593,0,0.0,1.0,0,0.0,0.9882979735471251,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9499709772212803,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.893014184455229,0,0.0,0.44064688478879116,0,0.0,0.9737451210011685,0,0.0,0.9681350539815476,0,0.0,1.0,0,0.0,0.9976362200199438,0,0.0,0.9469235925874662,0,0.0,1.0,0,0.0,0.8052718406346946,0,0.0,1.0,0,0.0
20.0,1,2.0,0.08695652173913043,9.90435271918044,0,0.0,0.6680925764550368,0,0.0,0.8000825834477132,0,0.0,0.9690143876051467,0,0.0,0.9976362200199438,0,0.0,1.0,0,0.0,0.9896594817162044,0,0.0,0.9692997441577457,1,2.0,0.433983512415007,0,0.0,0.8372563913997718,1,2.0
25.0,2,9.0,0.3103448275862069,10.176398285237854,0,0.0,0.42239446294530547,0,0.0,0.9319317134835357,0,0.0,0.978155152438248,0,0.0,0.9470812158150643,0,0.0,0.9525462042267782,0,0.0,1.0,0,0.0,0.3273684338729087,2,9.0,0.45928117215733305,0,0.0,0.9643870295357357,2,9.0
30.0,3,21.0,0.6,11.140327124469211,1,2.0,0.002129491362197101,0,0.0,1.0,0,0.0,0.9299909011079457,0,0.0,0.9330515433695273,0,0.0,0.9793577464971769,0,0.0,1.0,0,0.0,0.7578864073469489,2,19.0,0.6063761378631254,0,0.0,0.9192405573516571,3,21.0
35.0,6,42.0,1.05,9.970651272058177,1,7.0,0.0,0,0.0,1.0,0,0.0,0.9564429083546844,1,3.0,0.2773656869457563,0,0.0,0.9373799331317284,0,0.0,1.0,0,0.0,0.46710873421340265,3,30.0,0.42168892012498926,0,0.0,0.9573551959724032,5,40.0
40.0,6,65.0,1.4772727272727273,8.36723325292722,1,12.0,0.4918671301614948,0,0.0,1.0,0,0.0,0.9267688504159158,0,0.0,0.06814123049799575,0,0.0,0.14910429077331283,0,0.0,1.0,1,3.0,0.5018244950601396,4,50.0,0.351727078674904,0,1.0,0.5813257189323349,6,66.0
45.0,11,110.0,2.2,8.720603780580118,1,17.0,0.0,0,0.0,1.0,0,0.0,0.960871624777239,0,0.0,1.0,1,3.0,0.4700606622599497,0,0.0,1.0,1,8.0,0.3632002132511364,5,72.0,0.20523612570742755,2,9.0,0.5477841900188212,10,109.0
50.0,9,135.0,2.4545454545454546,8.308729209339669,1,22.0,0.0,0,0.0,1.0,0,0.0,0.7093231083786193,0,0.0,1.0,0,0.0,0.9097179769214744,0,0.0,1.0,0,0.0,0.6996410160778368,6,98.0,0.0014075551773312484,1,8.0,0.7092879405760906,8,128.0
