reward_function,com_optuna,system_mean_waiting_time,system_mean_speed,system_total_stopped
diff_waiting_time,True,1.2681984077727935,8.598452821788054,21.774861878453038
velocity_time_delta,True,1.2709430261465637,8.736647330946157,20.58011049723757
diff_waiting_time,False,1.5768328669765823,8.22126174314403,27.04696132596685
velocity_time_delta,False,463.4154614303562,3.164638666307987,502.18093922651934
velocity_time,True,833.2683006432486,1.1042089195677305,936.8370165745856
velocity_time,False,976.7633769033243,0.7910155201596165,1134.254143646409
