step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.53267997107553,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9619444065404616,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9535486152254986,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.207967655557106,0,0.0,1.0,0,0.0,0.9716068284070236,0,0.0,0.9602935099820894,0,0.0,1.0,0,0.0,0.9523745971855127,0,0.0,1.0,0,0.0,1.0,0,0.0,0.960275922170332,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.540004254680976,0,0.0,0.4187699690708084,0,0.0,0.9618767433288726,0,0.0,0.952089970935732,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9667419539302256,0,0.0,1.0,0,0.0,0.939031783109098,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.500519377370244,0,0.0,0.8522382678849735,0,0.0,0.8333484059078127,0,0.0,0.9544256292257168,0,0.0,0.9545493893960059,0,0.0,1.0,0,0.0,0.9583785799430546,0,0.0,0.9571131307264399,0,0.0,0.719931368241327,0,0.0,0.8987311532488983,0,0.0
25.0,1,2.0,0.06896551724137931,10.515563442642923,0,0.0,1.0,0,0.0,0.9946273559041046,0,0.0,0.9315163071874634,0,0.0,0.9755568243501421,0,0.0,0.5868028888698227,0,0.0,1.0,0,0.0,0.3718562239618135,1,2.0,0.6254473872360968,0,0.0,0.9662593893840039,1,2.0
30.0,1,7.0,0.2,11.607514196171218,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9697784413084101,0,0.0,0.009459305626830115,0,0.0,0.9780399512952369,0,0.0,1.0,0,0.0,0.7423255432016317,1,5.0,0.7267263238777376,0,0.0,0.947553603174967,1,5.0
35.0,4,20.0,0.5,10.400629885431268,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9585704131441589,1,5.0,0.5,0,0.0,0.9325726421803279,0,0.0,1.0,0,0.0,0.37177510144733533,2,6.0,0.527046389374776,0,0.0,0.9346386868292628,3,11.0
40.0,5,29.0,0.6444444444444445,9.211861706459462,0,0.0,0.9437191661819556,0,0.0,1.0,0,0.0,0.9403916767442052,0,0.0,0.5216303062326961,0,0.0,0.7924762147809207,0,0.0,1.0,1,2.0,0.3514202328634696,4,20.0,0.3231905823810243,0,0.0,0.826497062955505,5,22.0
45.0,9,66.0,1.346938775510204,9.005925813778521,0,0.0,0.5373323714537453,0,0.0,1.0,0,0.0,0.9425266856749245,2,7.0,0.002282920317398093,0,0.0,0.48723875004119144,0,0.0,1.0,1,7.0,0.4898595038227426,4,40.0,0.20218122514642126,2,5.0,0.4884736458335763,9,59.0
50.0,7,76.0,1.3818181818181818,8.800754336755297,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6438892864801623,2,17.0,0.0,0,0.0,0.9031224373992726,0,0.0,1.0,0,0.0,0.7113011815311272,4,47.0,0.003196782299022663,1,5.0,0.6803783018895185,7,69.0
