step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.192484301822057,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9489406157792651,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9723425236856345,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.886613217325014,0,0.0,1.0,0,0.0,0.9379548163903015,0,0.0,0.9437041480745822,0,0.0,1.0,0,0.0,0.9394308329272228,0,0.0,1.0,0,0.0,1.0,0,0.0,0.945887397238048,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.468507691240992,0,0.0,0.4095949439045302,0,0.0,0.9515451016832819,0,0.0,0.9271804212893782,0,0.0,0.9336906320676552,0,0.0,1.0,0,0.0,0.9534318904605759,0,0.0,1.0,0,0.0,0.6525300770446276,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,10.286663687991275,0,0.0,0.7360150893123184,0,0.0,0.7144342001263437,0,0.0,0.945135747550433,0,0.0,0.9429398294304535,0,0.0,1.0,0,0.0,0.9082085788894012,0,0.0,0.9627556533217498,0,0.0,0.523289513534376,0,0.0,0.6469446217274942,0,0.0
25.0,1,1.0,0.034482758620689655,10.698601911985563,0,0.0,1.0,0,0.0,0.9898683088314069,0,0.0,0.970641311666828,0,0.0,1.0,0,4.0,0.44516636465774184,0,0.0,1.0,0,0.0,0.28299994788381205,1,1.0,0.6023329192773645,0,0.0,0.9434475996701508,1,5.0
30.0,1,6.0,0.17647058823529413,11.484307449537061,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9532477620531464,0,0.0,0.17157645526658016,0,0.0,0.8423117847669261,0,0.0,1.0,0,0.0,0.5010912332951368,1,6.0,0.765957644817457,0,0.0,0.9145078067703142,1,6.0
35.0,3,6.0,0.15,10.409361579719219,0,0.0,1.0,0,0.0,1.0,0,0.0,0.923993896211752,1,3.0,0.22752755850642922,0,0.0,0.9838619304959961,0,0.0,1.0,0,0.0,0.9239345401518055,1,1.0,0.5527173987777257,0,0.0,0.7317930692305384,2,4.0
40.0,4,22.0,0.5,8.991479270511048,0,0.0,0.9590153271125177,0,0.0,1.0,0,0.0,0.9489606541813463,2,13.0,0.010029731152412945,0,4.0,0.4093479729317481,0,0.0,1.0,0,0.0,0.8607036004858095,2,9.0,0.46008624315158403,0,0.0,0.5779189089710415,4,26.0
45.0,10,40.0,0.8163265306122449,8.257187573621916,0,0.0,0.5327716857894712,0,0.0,1.0,0,0.0,0.9823435617939856,1,4.0,3.405165672147559e-05,1,3.0,0.6505124028930743,0,0.0,1.0,1,1.0,0.49319063326167106,3,22.0,0.22840986825223764,2,8.0,0.5133456706101198,8,38.0
50.0,9,67.0,1.2181818181818183,9.264668258468486,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9610768434983794,0,0.0,0.9654615080913653,0,0.0,0.8917032570224852,0,0.0,1.0,1,3.0,0.5820806778412316,3,37.0,0.0,4,24.0,0.44366467486825323,8,64.0
