step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.45720512831412,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9287961919456098,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9381046345946179,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.63209308303026,0,0.0,1.0,0,0.0,0.9630404059981151,0,0.0,0.9152363992103266,0,0.0,1.0,0,0.0,0.9506991396907692,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9462020091334734,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.068602926663893,0,0.0,0.3699872378090732,0,0.0,0.973574805069319,0,0.0,0.9617315891530007,0,0.0,1.0,0,0.0,1.0,0,0.0,0.94500074071271,0,0.0,1.0,0,0.0,0.7916253743696183,0,0.0,1.0,0,0.0
20.0,1,4.0,0.17391304347826086,9.517128352245079,0,0.0,0.7155619537883805,0,0.0,0.883092573085213,0,0.0,0.9456954137387972,0,0.0,0.9238409083098048,0,0.0,1.0,0,0.0,0.9078796694893102,0,0.0,0.9658584326663331,1,4.0,0.3845157401474567,0,0.0,0.7236885817062451,1,4.0
25.0,2,10.0,0.3448275862068966,9.902496393590145,0,0.0,1.0,0,0.0,0.9826728719574694,0,0.0,0.9340972480229117,0,0.0,0.9702889206129997,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5464209049697728,2,10.0,0.443155584596652,0,0.0,0.9331318301787859,2,10.0
30.0,3,21.0,0.6,10.532601261669088,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9477983359704152,1,1.0,0.4559765519802053,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7716022286495605,2,20.0,0.6129515049391752,0,0.0,0.9707202493755968,3,21.0
35.0,5,34.0,0.85,9.744219579046819,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9818550495619179,2,1.0,0.16773116353236164,0,3.0,0.9445779803821744,0,0.0,1.0,0,0.0,0.6634058539174318,2,30.0,0.49730257070855316,0,0.0,0.9486470046097459,4,34.0
40.0,5,17.0,0.3953488372093023,9.459624108408141,0,0.0,0.9881186797786292,0,0.0,1.0,0,0.0,0.9473681123099569,2,9.0,0.13487125910328515,0,3.0,0.9876845742527444,0,0.0,1.0,1,2.0,0.0002742761772036759,2,6.0,0.3782734213526753,0,0.0,0.9231778717980628,5,20.0
45.0,5,33.0,0.673469387755102,9.3875082048156,0,0.0,0.40116716511191025,0,0.0,1.0,0,0.0,0.9648474703076948,3,23.0,0.0,0,7.0,0.5726241053992353,0,0.0,1.0,1,7.0,0.558832175881968,0,4.0,0.6742511207280145,0,4.0,0.7624760610376735,4,45.0
50.0,6,29.0,0.5272727272727272,9.029841416461528,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9171658653892191,1,9.0,0.27479240115581594,0,0.0,0.7356102654886542,0,0.0,1.0,1,3.0,0.18384133070630135,1,2.0,0.6946258423431728,2,11.0,0.5584311548804116,5,25.0
