step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,2713455438_stopped,2713455438_accumulated_waiting_time,2713455438_average_speed,370205755_stopped,370205755_accumulated_waiting_time,370205755_average_speed,cluster_2713455439_370205651_370205726_stopped,cluster_2713455439_370205651_370205726_accumulated_waiting_time,cluster_2713455439_370205651_370205726_average_speed,cluster_2713455440_370205753_370205754_stopped,cluster_2713455440_370205753_370205754_accumulated_waiting_time,cluster_2713455440_370205753_370205754_average_speed,cluster_2713455441_492430579_492643882_stopped,cluster_2713455441_492430579_492643882_accumulated_waiting_time,cluster_2713455441_492430579_492643882_average_speed,cluster_370205730_370205735_5216485104_5216485107_#2more_stopped,cluster_370205730_370205735_5216485104_5216485107_#2more_accumulated_waiting_time,cluster_370205730_370205735_5216485104_5216485107_#2more_average_speed,cluster_4150407559_4150407560_491542284_492430582_#1more_stopped,cluster_4150407559_4150407560_491542284_492430582_#1more_accumulated_waiting_time,cluster_4150407559_4150407560_491542284_492430582_#1more_average_speed,joinedS_492643878_492643880_stopped,joinedS_492643878_492643880_accumulated_waiting_time,joinedS_492643878_492643880_average_speed,joinedS_492643897_541338683_stopped,joinedS_492643897_541338683_accumulated_waiting_time,joinedS_492643897_541338683_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.40204828646539,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9246111482093065,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9910051209855137,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.026561726578192,0,0.0,1.0,0,0.0,0.9874610881122837,0,0.0,0.918116977455801,0,0.0,1.0,0,0.0,0.9735090631535084,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9551155135728432,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.614830538421344,0,0.0,0.4895384623820973,0,0.0,0.965691565837491,0,0.0,0.9444750350744634,0,0.0,0.9863665921884145,0,0.0,1.0,0,0.0,0.9297015950112266,0,0.0,1.0,0,0.0,0.7263490612214284,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,9.862419337003223,0,0.0,0.7060285541298364,0,0.0,0.7352648509443523,0,0.0,0.9719596536581037,0,0.0,0.9995368301524413,0,0.0,1.0,0,0.0,0.9752977985108857,0,0.0,0.9996411352720332,0,0.0,0.4339096203982824,0,0.0,0.9695860890233637,0,0.0
25.0,1,4.0,0.13793103448275862,11.137741058223165,0,0.0,1.0,0,0.0,0.9949024995925208,0,0.0,0.9662044218106725,0,0.0,1.0,0,3.0,0.5679103883078707,0,0.0,1.0,0,0.0,0.7112851759085373,1,4.0,0.5988621180226852,0,0.0,0.9452843581227337,1,7.0
30.0,1,9.0,0.2647058823529412,11.722731656448044,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9528175753680825,0,0.0,0.8964325310519046,0,0.0,0.9959609290621542,0,0.0,1.0,0,0.0,0.6737719589620631,1,5.0,0.7647878728363785,0,0.0,0.9635884491055811,1,5.0
35.0,1,2.0,0.05,11.642413719559269,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9397382076296728,0,0.0,1.0,0,0.0,0.9718288873529893,0,0.0,1.0,0,0.0,0.9680948770978353,0,0.0,0.7285504621648935,0,0.0,0.9761630537145747,0,0.0
40.0,3,8.0,0.17777777777777778,10.350784227880444,0,0.0,0.959795615839935,0,0.0,1.0,0,0.0,0.9428206259754145,0,0.0,1.0,0,4.0,0.4154800986438044,0,0.0,1.0,0,0.0,0.46265492607883574,2,6.0,0.47649171375367844,1,2.0,0.3431270519327964,3,12.0
45.0,9,42.0,0.8571428571428571,8.963246730652257,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9191902003831063,0,0.0,1.0,1,3.0,0.6437273955277995,0,0.0,1.0,1,5.0,0.33853120556416255,3,20.0,0.31086726925851527,3,11.0,0.4261538174881472,8,39.0
50.0,9,73.0,1.3272727272727274,9.110702359976319,0,0.0,1.0,0,0.0,1.0,0,0.0,0.935312367510767,0,0.0,1.0,0,0.0,0.9721285708096725,0,0.0,1.0,1,2.0,0.25566027789566687,3,35.0,0.0,4,29.0,0.45831060520510525,8,66.0
